"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PALLD",1483.49117036238,0.597876398454971,0.333063870069483,1.79508031997059,0.0726409038119414,0.484518408870313
"STK25",1509.64073308161,-0.376241323195675,0.198825513614906,-1.89231913125795,0.058448473445348,0.460430139807419
"HMGN1",1439.68314022326,0.390088179867419,0.319709399708229,1.22013359702098,0.222414234220318,0.693440752496347
"SLC25A44",1470.9973041184,0.283908104304551,0.263304074121941,1.07825184722766,0.280921379777988,0.739737024219807
"LINC01348",1441.92969724688,0.218052079423084,0.576207357270135,0.378426406174571,0.705113854883819,0.93471054963601
"UBXN6",1502.76476649565,0.125959312504577,0.232114628112568,0.542659950080748,0.587363954059578,0.898614524906091
"HGS",1482.63638352088,0.0750854078941987,0.239398814218952,0.313641519650662,0.753793321434855,0.946073943389191
"LETM1",1466.29377759501,0.281575584151226,0.238887798070671,1.17869387396641,0.238520095882179,0.704655811707914
"WDR13",1476.52599122017,-0.113700137204022,0.360043634597782,-0.315795437769758,0.752157781185733,0.945504943952904
"MBD3",1468.77298005922,0.0829768718471789,0.296324885323431,0.280019923931167,0.779462219040324,0.952025174270139
"COL1A1",1545.62098399581,-0.00881364953563044,0.467390045109734,-0.0188571614390314,0.98495505367762,0.997875617986181
"ARHGDIB",1429.82775709432,0.554020445608753,0.455250295641982,1.2169579040635,0.223620232703849,0.694405392206405
"SF3B5",1411.24792890242,0.689341918398007,0.343508987531961,2.00676530576618,0.0447746586673552,0.42614816687959
"BMS1",1429.29834488526,0.290972220919346,0.278049837933464,1.04647506030546,0.29534175360354,0.750446368056066
"RELA",1508.44611952428,-0.459302142582154,0.275169009712236,-1.66916377342957,0.0950849273787119,0.530041341759627
"CYTH1",1492.02578879787,-0.136148624071135,0.229095557266203,-0.594287491629239,0.552319843289695,0.889285973885738
"TMEM245",1442.65943064273,0.287194177340459,0.297973212252456,0.963825490115317,0.33513342476525,0.777412533958962
"EIF2B5",1466.2203429546,0.204371522591582,0.167108874976363,1.22298425275432,0.221335644082673,0.692388698955926
"SLTM",1472.28413682638,-0.0130256098361109,0.20759096740146,-0.062746515415195,0.949968356398865,0.990258826360772
"KLF9",1464.43416865916,0.402449583349732,0.375469914329048,1.07185574127529,0.283784831929167,0.741822853786977
"RBM10",1517.14406704324,-0.808641164969944,0.248270378715815,-3.25709884986143,0.0011255722828913,0.104833159384269
"RPS6KB2",1475.61779579786,0.0517679732401402,0.221058098703126,0.234182658513059,0.814843177242677,0.961305094707726
"STK38",1467.552034868,0.0293408833732905,0.211195247365236,0.138927763476368,0.889507231625763,0.977506155706061
"SAR1A",1421.59015015043,-0.111597983945842,0.442910478676077,-0.251965102021123,0.801068038246987,0.957626804192057
"KLHDC3",1493.75987912127,-0.058722075500428,0.214483780625388,-0.273783291814454,0.784251164403794,0.952409235626525
"CCDC69",1464.63878005333,1.24454474045671,0.550894738678137,2.25913346611909,0.0238750839669649,0.342288236212935
"BCAR1",1502.43143158612,-0.365591674547749,0.320147232509107,-1.14194857060759,0.253475397756861,0.719274198170244
"CHD1L",1435.098945378,0.473155879595208,0.241663775427264,1.95790982226717,0.0502405951489855,0.438631242192728
"PSMB8",1476.12912106006,0.165160509128336,0.349674723104015,0.472326131160492,0.636694021276604,0.914695491689141
"FLCN",1491.57352521758,-0.554565977212411,0.269283457223501,-2.05941346316023,0.0394546471275685,0.405445815852678
"CHTOP",1475.84848171179,-0.181441977899096,0.220785185912702,-0.821803225379613,0.411188897763123,0.823291197906528
"CREBBP",1506.32963068281,-0.410272286489275,0.249572286736415,-1.64390162006482,0.100196525480763,0.541211802931429
"CFLAR",1419.14830600753,0.594509210802162,0.292972078195183,2.02923505360838,0.0424343547998007,0.418739192675998
"FAM32A",1432.74517426565,0.327397987659214,0.216979471411782,1.50888923052946,0.13132709243892,0.590882018689099
"FOXK2",1464.35926756178,0.104661183244322,0.375720273840101,0.278561447256007,0.780581402583267,0.952025174270139
"UGT1A9",1421.48344026288,0.20916816290428,0.783347967730038,0.267018198196647,0.789455149509069,0.953896123773483
"ARFIP2",1466.90695385973,-0.171192829313202,0.251715059629942,-0.680105630409561,0.49643757963228,0.866242909544948
"MTND4P20",1497.21895543893,-0.635067588414495,0.97704252292769,-0.649989712332609,0.515698866898374,0.873267782649344
"SART1",1466.88813825751,-0.193455949142271,0.248395803170588,-0.778821327385364,0.43608497258413,0.838556233233817
"PPP2R5C",1455.82432406087,-0.0262318232195114,0.200147495557471,-0.131062460444223,0.89572589717336,0.97963261273452
"NFKB2",1463.29121325009,-0.419295582648373,0.403537887869252,-1.03904886072117,0.298782012835733,0.753181390740194
"KIF13B",1484.08960004633,0.210394489235693,0.240522471117017,0.874739429786307,0.381715700725487,0.807267412835271
"HSBP1",1418.05846191977,0.581884372602903,0.222194378453646,2.61880780536622,0.00882376459482024,0.23467133468652
"CD99L2",1498.82309073271,0.11180995578697,0.504625113739299,0.221570335567432,0.824648377291946,0.964138808504233
"MTPN",1415.82453159524,0.696543993296402,0.24897055248822,2.79769629916116,0.00514684816792981,0.196031857786797
"DNAJB2",1421.03633716625,0.180482732458198,0.387465613394779,0.465803225418892,0.64135635616149,0.916758150059756
"NPIPB15",1438.98644197654,-0.298916211814258,0.359982769736746,-0.830362553276798,0.406333830877686,0.821776683898124
"EBP",1470.64745101434,-0.342943768583308,0.416320281209066,-0.82374984852369,0.410081709027698,0.822646436074138
"RHEB",1423.18429354751,0.176256466769264,0.256934513503689,0.685997627822521,0.492714604292026,0.865259501659393
"KLC1",1468.08740996763,-0.0956978862413182,0.185266272150871,-0.516542407478177,0.605475628225567,0.904880696611145
"DOT1L",1455.74723012193,-0.0673765978722654,0.312320079779201,-0.215729318204255,0.829198746653578,0.964685094631998
"M6PR",1443.04799465844,0.791386548517459,0.326230016335492,2.42585448576137,0.0152723924767981,0.289920066117145
"DENND4B",1477.32154188098,-0.43402660244521,0.237404501522044,-1.82821555472868,0.0675172074542948,0.476542845047674
"TARDBP",1454.87263322598,0.173363866146418,0.197438650678614,0.878064480032409,0.37990872761123,0.806404652319295
"RALY",1432.0609335154,0.323040428436039,0.205146993463827,1.57467785894215,0.115330821001181,0.570136606767173
"TIMM23",1384.01605790652,0.481166684724748,0.265559083142261,1.81190068526854,0.070001543511927,0.479852654496985
"NMT1",1467.51307542075,0.0702716462397738,0.198990341524537,0.35314099016765,0.723982744285273,0.94048512183136
"PKP4",1434.14109660631,0.182344021686619,0.266350521212527,0.684601707766595,0.493595289105628,0.865926418512667
"FTX",1465.18121097863,-0.995509293221478,0.422143480786696,-2.35822496030561,0.0183625613859618,0.313321953187989
"MSH6",1425.18394304174,0.22543233953094,0.20855228850611,1.08093917906989,0.279724169260152,0.738743127475414
"DDX46",1437.66549700086,0.0231651789306771,0.245173702746267,0.09448476191042,0.924724086524611,0.984442473334985
"RPL6P27",1407.7600866105,0.398902170609451,0.331862601323295,1.20201001564755,0.229359647645487,0.698663475892956
"DMTF1",1441.54092647052,-0.345845814877781,0.244946491242068,-1.41192393948603,0.157972358016309,0.622203757400111
"ERLIN2",1407.55185768003,0.433718669022202,0.25074653782494,1.72970950181177,0.0836821902011566,0.509616711548788
"WDR11",1430.17077359639,0.0965153330564305,0.192374049725699,0.501706613724925,0.615873911552155,0.908391538389575
"USP40",1435.22410021605,-0.189795697166907,0.244911896338507,-0.774954994038263,0.438366254196415,0.838716458620177
"TUBGCP2",1450.7625658573,-0.0184301052609365,0.150028369472545,-0.122844134917491,0.902230524302865,0.979944543637076
"CABIN1",1469.03457358083,-0.509534239617377,0.245606774618507,-2.07459358728528,0.0380242169394554,0.400360335509717
"CCDC85C",1420.46213958484,0.532118191526446,0.272292697906629,1.95421396026166,0.0506759190223428,0.439758399513013
"SELENOI",1394.922008502,0.201378822260889,0.449179774889537,0.448325667179499,0.653918179191559,0.920084875370141
"ZFR",1389.08941016865,0.542741600529333,0.272077209405648,1.99480728913293,0.0460639020710605,0.428614080683696
"NHSL1",1468.2343193983,-0.146151326322895,0.357668352331419,-0.408622472103625,0.682816736581888,0.92792289788671
"GCDH",1499.61777354306,-0.578781819483977,0.515467650675265,-1.12282859792612,0.261510297111083,0.725777476324713
"CHKA",1445.99496687318,-0.731551123374589,0.239693873301688,-3.05202262076107,0.0022730497035116,0.138754000713071
"SERPINH1",1467.39309800658,-0.460629638061978,0.43255180981115,-1.06491205819503,0.286915727817345,0.744060728506586
"G3BP2",1385.76034664297,0.72842388071733,0.330256015546696,2.2056339519252,0.0274096398477845,0.358385111230666
"PPP1R11",1401.66624024048,0.517913003610199,0.272247474677867,1.90236109342432,0.0571239637490818,0.457409253758311
"NDUFA9",1420.09411683529,0.653812168671065,0.24693065443957,2.6477561895057,0.00810279392253288,0.228760720478479
"EP300",1461.69208617123,-0.16367750506544,0.246583686540086,-0.663780752741857,0.506830646245256,0.869019826851913
"NOP14",1431.18654555939,0.418812106962542,0.285342743408713,1.4677510349813,0.142171862383219,0.604792644193144
"ENTPD6",1458.85357307448,-0.23516725979036,0.28477204965436,-0.825808783115454,0.408912570950081,0.822486635351559
"ATP6V1A",1417.14669477058,0.5724609667599,0.222132006037963,2.57712059135712,0.00996271866638989,0.248851620977524
"FOXRED1",1448.56752865,-0.22868839951807,0.296079700591643,-0.772387972093637,0.43988467554072,0.839712920128852
"KIAA2013",1451.87398417478,-0.0173735981221952,0.257415188711712,-0.0674925135892135,0.946189621727745,0.989458259368461
"PDE4DIP",1448.62047426773,-0.0418893968571438,0.291508520434983,-0.143698704911395,0.885738393916242,0.976011108973329
"PNPLA6",1475.92950787288,-0.378144077914936,0.345445388395006,-1.09465661033095,0.273667104416512,0.73642668582312
"TIA1",1447.43998355925,-0.456564611520345,0.283977946716268,-1.60774671695374,0.107890662403422,0.555884588710129
"GPS1",1437.10115319582,-0.178748560492532,0.219616138606827,-0.813913593174226,0.415694452935892,0.825753466003816
"PSMD5",1397.13701826196,0.183537728312301,0.2283967612948,0.803591641456782,0.421632851979636,0.829976221128912
"TRIM14",1415.08221363986,0.785927552917905,0.442289015117708,1.77695471977468,0.075575690134681,0.490727604695388
"POLD2",1416.47084393967,0.464688317324087,0.208210002305373,2.23182513894096,0.0256265221543089,0.35128075439298
"ANKRD11",1426.54823315687,0.0378986587889481,0.428463999044309,0.0884523761003988,0.929517134278837,0.985476357259083
"THRSP",1467.77438926075,-0.31041333038753,1.02331269583756,-0.303341619477772,0.761629531650976,0.948429542905202
"GRAMD1A",1490.6651308208,-0.351005344367066,0.432207586044828,-0.812122127654325,0.41672155734754,0.826794258454519
"ITCH",1396.13208757346,0.147928532545382,0.457726381033921,0.323181137629074,0.746558065070871,0.945291419785714
"PPIG",1418.58086810808,-0.0766730861325206,0.311568016919066,-0.246087794539057,0.805614271152502,0.958505917825073
"HERC4",1430.12691177107,-0.385293577197717,0.316604057676982,-1.21695716733617,0.223620513024373,0.694405392206405
"CCPG1",1432.18060363054,0.0779046678845088,0.27493891019636,0.283352646698388,0.776906523899738,0.951436496263693
"MRPL20",1398.22513691919,0.260458059579134,0.200308574868364,1.30028412288539,0.193503607676669,0.66470815209822
"CCAR2",1420.33330740459,0.0889411264649397,0.176020080050843,0.505289660357213,0.613355403926267,0.907492483167098
"MTA1",1439.10491454269,-0.376660215878167,0.204382580624347,-1.8429174087515,0.0653410701195855,0.473588947101784
"TMEM63B",1442.04595491907,-0.12125145989912,0.360830913674154,-0.33603401289673,0.736845217726199,0.942785975989356
"SOWAHC",1274.18110335106,1.27947564925197,0.552627255305489,2.31525976500143,0.0205987202659063,0.325207443616445
"SPATS2L",1397.12069571532,0.761495355473213,0.384682179258543,1.97954414457399,0.0477547745850526,0.431093856649158
"CTSC",1375.34699309337,0.809770637236437,0.412238893929002,1.96432371899363,0.0494925627356119,0.435296020373272
"ENGASE",1479.93458512966,-0.669497751774681,0.408907415731643,-1.63728444635022,0.101571049262609,0.544544858607857
"GYS2",1455.15232648134,-0.684242956522818,1.12749163479317,-0.606871869739712,0.543935947778286,0.885016371641521
"ATG4B",1425.97442718712,-0.0600745365590613,0.279828990348264,-0.214683033678158,0.830014451332104,0.964685094631998
"CDK11B",1429.54525183019,-0.177379523182186,0.237154744814861,-0.747948447418417,0.454491253512195,0.849562954988872
"CERK",1374.12221311479,0.958019490518823,0.202811086645606,4.72370374994773,2.31587707844015e-06,0.00443972934912631
"ATF6B",1449.97661749907,-0.0633761174849633,0.197607055085476,-0.32071788862776,0.748424189695102,0.945291419785714
"NDEL1",1413.23991455848,-0.188617411315825,0.225781098907767,-0.83539947421762,0.403492825763586,0.820236782759749
"PDHB",1403.3880858314,0.379774504793743,0.28470628922111,1.33391680890759,0.18223112214655,0.651357700015924
"HMGXB3",1398.44191016437,-0.116875194645076,0.287704823133171,-0.406233004272499,0.684571405949022,0.928378313241893
"PCYT1A",1390.61948561107,0.384701886674525,0.199021562674461,1.93296586311998,0.0532404032266689,0.447618796515488
"TOMM22",1365.88916882973,0.71993049802761,0.272931922439711,2.63776582670222,0.00834541887554862,0.23043722127815
"DNHD1",1477.60793130416,-0.948707351492212,0.439827185012418,-2.15700025787498,0.0310056443511691,0.375980126009548
"NUDCD3",1409.89778237037,0.118328368290004,0.176578245587266,0.670118608872037,0.502782183090066,0.867403707950236
"SFSWAP",1414.8300770729,-0.470201947130638,0.219946833162973,-2.13779821409038,0.0325331240300306,0.378374377305791
"SLC25A42",1466.67928527812,-0.150354462242873,0.389073027446689,-0.386442779725907,0.699168772448298,0.932541452035851
"ZNF655",1416.2946910102,0.179157534072517,0.420956504490041,0.425596307840767,0.670402031124908,0.924830054343912
"ZMIZ2",1409.85510575515,-0.229113498224631,0.214495972841142,-1.06814825094322,0.28545364357176,0.742997487731662
"FCN2",1476.43850140306,-0.230187948623525,0.58712082697439,-0.392062311619489,0.695012173720861,0.931531565829408
"KLHDC10",1413.99895084584,0.0892341444455154,0.265689941766646,0.33585819565533,0.736977802707496,0.942814285829163
"WDR55",1393.73082592029,0.423220137231074,0.194154941435847,2.17980615945804,0.0292718331774191,0.363729990786651
"RAB21",1373.46032154752,0.408995978868071,0.276447288849579,1.47947183917081,0.139014252365013,0.599999246085251
"ETNPPL",1460.05210827921,0.447154366871726,0.478302404712991,0.934877940118332,0.349851206899556,0.786438239531479
"NSD1",1408.59708119707,0.0486257653752935,0.215301920312646,0.225849194956936,0.821318713387062,0.962626706820326
"SLC25A20",1384.92531866749,1.16992082923907,0.544914530080142,2.14698042474113,0.0317948400652121,0.376061848689051
"RSL24D1",1358.78026161807,0.454974250327581,0.350442712428759,1.29828423931079,0.194189680182353,0.665375870210758
"SMG7",1410.22418228461,-0.0532899598967764,0.317685760881722,-0.167744250635825,0.86678448241877,0.971012825076744
"ZNF316",1440.38612818525,-0.674518005329914,0.260397115129501,-2.59034361803302,0.00958801734384349,0.243634533031254
"BNIP3L",1436.67429276808,-0.186329397571978,0.377595923421522,-0.493462418459356,0.621685887979102,0.910213199998378
"LMBRD1",1391.69412207451,0.205984525746626,0.290169930657445,0.709875503915659,0.477781342174671,0.859257106231508
"CNPY2",1431.4409660912,-0.130994186069937,0.156867725719817,-0.835061421773315,0.403683126327845,0.82051491419359
"ATP5MC2",1387.62816598326,0.258307502714532,0.241630899332457,1.0690168493688,0.285062077124408,0.742804622580578
