"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FOXN2",520.444894749455,-0.430448068664308,0.379575092604903,-1.13402611775783,0.256783592620627,0.608684955938917
"COX18",519.639778646805,-0.0415291812675934,0.494840807921176,-0.0839243259707245,0.933116598458327,0.979697348721529
"MSL3",525.680342084574,0.076340477789485,0.218926757168806,0.348703277647427,0.727312083337085,0.90463645578901
"PAXIP1",525.64666075608,-0.195161822384555,0.235970879889864,-0.82705892555744,0.408203663525416,0.732322433570743
"CAMK1",535.39388194729,0.372664960479022,0.28585615579532,1.30368002550856,0.192342702628699,0.544992783518979
"STRN",518.445161485243,-0.329887733735714,0.22394269570133,-1.47308994697323,0.140726783800166,0.481666699935021
"KLF7",540.480583245735,-0.0182525661623869,0.590356459593206,-0.0309178732031901,0.975335035981938,0.993066547449727
"SEPTIN4",541.834127805994,-0.405726412950147,0.537906549912597,-0.754269329897679,0.450687514735249,0.760281518331081
"CLSTN1",546.919011947644,0.665088036621878,0.305765120520333,2.17515992501065,0.029618134124873,0.238893822994622
"TTLL4",527.773437872285,0.296021053248529,0.290449725135407,1.01918172967981,0.308116698774894,0.65172819106509
"AC103740.1",526.197181251452,-0.150544057182406,0.405924823314129,-0.370866841680945,0.710736713223086,0.899022700941573
"USP6NL",532.122603584825,0.0979425470375943,0.397920682061089,0.246135854337318,0.805577068905422,0.933700885763071
"ADAM17",502.92900930165,0.0612624806944707,0.328284576984561,0.186613947134506,0.851963330620536,0.951623519235266
"AGAP4",529.414155427116,-0.934194118841537,0.336790984917943,-2.77380975345628,0.00554040679022473,0.115896690096144
"TMCO6",545.668475270401,-0.273558099394746,0.386599308600181,-0.707601108717083,0.479193004151095,0.778978377293434
"FRMD8",527.525570189955,0.763988943444816,0.300512945074172,2.54228297305546,0.0110130971484861,0.153468960373449
"ZNF202",515.626901175775,-0.558100208968913,0.31957165694016,-1.74640083639651,0.0807413247251731,0.374936500662942
"HINT2",527.827243259433,-0.439451155105161,0.403675635505883,-1.08862442132393,0.276319542886736,0.624334498825503
"PMVK",529.381959422726,0.840132594667562,0.35769735293461,2.3487246628329,0.0188378310049365,0.196167594324985
"ATAD2",517.566740255155,-0.282358458276727,0.315774180488009,-0.894178421555427,0.37122643568081,0.705630730323847
"FAM92A",518.686188876195,-0.250110293359036,0.263611026933991,-0.948785398957019,0.342729769453975,0.684012174124646
"GPR157",522.843140339446,0.899403188897588,0.542054620340098,1.65924826603873,0.0970657752941382,0.407322032439629
"THRB",516.120078320967,0.840628023836192,0.759216853996526,1.10723045650412,0.268194302773586,0.618008279643577
"RECQL",519.435588284828,0.138805196918318,0.303420398095686,0.45746824468454,0.647334521960951,0.868670408091836
"LMBR1L",541.152104742491,-0.287522781153486,0.337700477596665,-0.85141360533369,0.394539636650303,0.72290577676657
"RNF31",520.472838274521,-0.710640158865221,0.402633687668012,-1.76497938605469,0.0775672302609961,0.369485960831808
"TCF20",524.949429079413,0.302118029150286,0.237921186838481,1.26982398316375,0.204147335706254,0.559159163912944
"MCU",519.111230261244,0.27897525599664,0.234919927201653,1.18753338347994,0.235017296718819,0.590048428463176
"POLR3B",510.6221660155,0.276594367145273,0.374796467370048,0.737985523412584,0.460523246252585,0.767215697185303
"ACOT1",529.527242854502,0.0719116141311577,0.597758700816042,0.120302078469098,0.904243857691527,0.968990461205369
"UBALD1",540.851786015931,-0.241739788247089,0.369816206218219,-0.653675485774803,0.513320900076221,0.79602341065909
"AC132008.2",537.234905492284,-0.419135190233893,0.323897278832834,-1.29403739279394,0.195652505097044,0.548156487305887
"POLR1C",509.945290283738,0.179997793757422,0.366258197757844,0.49145055280491,0.623107816839597,0.855771416847682
"VPS33A",522.411839109666,0.643458095288056,0.182177620681972,3.53203699158714,0.000412371665856568,0.0300435702048696
"SPATA6L",523.959745913525,-1.24734383183359,0.445357189677957,-2.80077174174635,0.00509805648382318,0.111249735207199
"ZNF710-AS1",540.42619106693,-0.80284280972203,0.506093587575627,-1.5863524641123,0.112659377265459,0.434681124223497
"TMEM135",519.196121031564,-0.349160464455412,0.793701011714025,-0.439914349739064,0.65999914238438,0.874960695120259
"NPIPB12",518.525776293274,-0.889595195920086,0.391383472761527,-2.27295033600492,0.0230291729533543,0.214208684821923
"SLC2A13",520.81203725242,0.430266227914692,0.510412345171246,0.842977706133529,0.399240912290171,0.725865763363172
"MFSD14B",527.441721917756,0.467153433283283,0.277309324590929,1.68459331099811,0.092067062781715,0.399100902417252
"ZW10",509.677536437159,0.381970948172151,0.278193253453974,1.37304173781967,0.16973937171629,0.517310778206975
"ZNF33A",518.847879557537,-0.564554892304656,0.701972517409979,-0.804240733508565,0.421257958262105,0.740370406850145
"TMEM168",505.758025330514,-0.496979263020653,0.361278612480357,-1.3756121891873,0.168941730906857,0.516049200747364
"TPM2",547.029240050029,-0.353615050924651,0.473524667278081,-0.746772186034794,0.455201087603949,0.762954914299089
"CYP26A1",557.371737962017,-0.909423194024495,0.896680634720257,-1.01421081130877,0.310482170906293,0.653982830012792
"BRAP",516.604783998583,0.0499081064964685,0.229456235791571,0.217505993351181,0.827814036779864,0.942188035019122
"SCAMP1",502.81099851073,0.0143361236874833,0.633056813079368,0.0226458722049738,0.981932752469338,0.994156971468319
"NGDN",515.731704733144,-0.308150821939677,0.256713745399928,-1.20036744218591,0.229996667606318,0.584617234690126
"AMY2B",538.43381128512,-1.40121325823247,0.504057779020706,-2.77986634975613,0.005438127483058,0.114813325708337
"ABCB10",517.034842923549,-0.0353657973604739,0.289102868475689,-0.122329458531291,0.90263810266013,0.968990461205369
"POGLUT1",517.934639344948,-0.41597195670579,0.489016566943481,-0.850629579496162,0.394975152739912,0.722993604137002
"EEA1",505.349384404304,-0.696933417488855,0.391819209693161,-1.77871171256415,0.0752870379536902,0.363201984429048
"CTCF",526.24083044529,0.539629630410861,0.254799594920343,2.11785905931115,0.0341870057859093,0.256464343501059
"TDRP",528.616897821891,-0.611498843540792,0.412277449841719,-1.48322166001453,0.138015528235704,0.477420331389957
"ACADL",518.927040053207,-0.780504260369572,0.519115890457002,-1.50352604248438,0.132703446514109,0.46890224426922
"ZBED5",530.191688291105,-0.175244392365581,0.579392335577324,-0.302462393105291,0.762299597643628,0.915506331358203
"THSD4",510.278157988697,0.895163840146793,0.479605709606409,1.86645784697062,0.0619773363441735,0.33261988477154
"CECR2",540.35026854001,-0.71156108181282,0.517119896695419,-1.37600793618646,0.168819176250482,0.516035548980146
"CBWD6",499.223538521687,-0.0962817481673047,0.323204434142604,-0.297897361534413,0.765781501773101,0.917328720531732
"TIPARP",515.238680688229,0.130684855879215,0.576894110482418,0.226531790678072,0.820787836402247,0.939589042055635
"NLK",519.92257140368,-0.233419167640598,0.21013336503555,-1.11081439923217,0.266648247174439,0.616902617866495
"TDG",505.863864830815,-0.0016645113588816,0.630813524161538,-0.00263867418044663,0.997894645053557,0.999483640961829
"TRPM4",529.874394571486,-0.197756728873139,0.262973795800014,-0.752001651995505,0.452050065326556,0.760742436905593
"COMMD3",524.698650885565,-0.0138857352694155,0.244770461533265,-0.0567296199975845,0.954760578657149,0.98659776666493
"MEIS2",538.374502205216,-0.72484517631591,0.401402247697412,-1.80578255471633,0.0709523114853777,0.354166747630005
"CCNB1IP1",521.897547798605,-0.940230770297421,0.338861173013164,-2.77467837916295,0.00552563224026373,0.115732840087534
"AL136295.4",507.490865234519,0.280767956888629,0.806625964798475,0.348077013562011,0.727782346721468,0.904682508177517
"ITGB2",530.468542613066,0.788573286291476,0.439974546148227,1.79231569915821,0.0730824099156646,0.358889525217661
"VPS13A",519.759051125532,-0.328474303494082,0.268505888025387,-1.22334115616498,0.221200868595505,0.576021949655083
"MUL1",515.720790563926,1.29571826919694,0.381210641231942,3.39895619127949,0.000676435503180354,0.0389869541762491
"ECM2",537.05831971927,-1.72355649520376,0.682303702953195,-2.52608404108572,0.0115341885681658,0.156717695966442
"GCAT",530.925859053711,-0.502965749284369,0.442628813420781,-1.13631497551477,0.255824765487322,0.608257697351422
"WBP4",515.779438484409,-0.0507403766728564,0.2189543286996,-0.231739545750068,0.816740314272577,0.937724297193885
"RPL14P1",505.938224872649,0.0556807808377081,0.417981335891397,0.133213557775162,0.894024488856802,0.966904544085328
"CCDC28A",513.915188039552,0.217912316066394,0.348882956861269,0.62460006079645,0.532233579772054,0.805720352488848
"AC067930.5",508.454803469965,-0.180976486324162,0.396835025502701,-0.456049679825779,0.648354254018291,0.869527694378314
"VAMP1",539.260785137366,-0.18596253999555,0.487125943778565,-0.381754538781216,0.702643442146551,0.894851959431086
"GPC1",529.517858999262,1.25488463654567,0.497773890262356,2.5209932885075,0.0117024084090442,0.157155297471643
"C11orf98",506.010212550632,0.73106823692739,0.38063852090295,1.92063650098563,0.0547775500926167,0.317984441206165
"TFCP2",508.716300003505,0.0147276452643002,0.265100909126852,0.055554865174955,0.955696421311056,0.986918147797486
"ARHGAP42",506.394942135063,-0.244741497448964,0.411946847633626,-0.594109407208355,0.552438939357552,0.818326254728486
"VCAM1",507.151749967588,0.0563270805813134,0.753824386494482,0.0747217542845117,0.940436098641688,0.982205765617629
"LRCH1",516.151271302039,0.03929953034715,0.275694415897515,0.142547429621349,0.886647618419407,0.964013896849377
"IGLC3",517.478133835571,0.600049944159878,0.655262730822563,0.915739467444799,0.359803559237825,0.697947481073508
"MOSPD2",513.272857033562,-0.405312432987252,0.297653126034492,-1.36169385615753,0.173294521005154,0.521671180459148
"IKBKGP1",496.365476522978,-0.193872566491482,0.329985335821468,-0.587518733245687,0.55685537277067,0.819738971491708
"TIMM10B",523.207346850143,0.332109460319463,0.515836224827332,0.643827331883547,0.519687408093077,0.800316688317733
"SNX25",525.233566433451,0.603524412708654,0.365815767072336,1.64980426496847,0.0989829761888945,0.410712836988862
"H2AC18",484.07580516352,1.56232955916512,0.773342023234281,2.02023103908297,0.0433594281004703,0.28743076949942
"CYP1B1",493.490607954852,0.330599450746148,0.677769932591218,0.487775327362511,0.625708989273682,0.857344519649407
"RSBN1L",524.926509097096,0.0114932160660445,0.42060511252858,0.0273254312030349,0.978200173272401,0.993689193962388
"H2AC19",483.830882020378,1.55057129109083,0.773721739367358,2.00404255457352,0.0450655021421435,0.292006238520722
"RDH14",512.519764465499,-0.0663491274781159,0.237443642297522,-0.279431055033173,0.779914041373393,0.923231353874667
"PKIG",529.149714315421,0.476183728959723,0.264773376794596,1.79845774044395,0.0721044997327823,0.357286300753193
"CCDC125",517.408661258159,-0.405567717194656,0.355573268628295,-1.14060238206102,0.254035425538925,0.606948235879351
"ARL14EP",512.206425791985,-0.264156701887949,0.207082111741705,-1.27561332877189,0.202092240063271,0.556961337799431
"ARHGEF5",517.493831917966,0.323534327964965,0.318975181842016,1.0142931061176,0.310442912595609,0.653982830012792
"NARS2",527.039850525969,0.0101927950489354,0.241063985560262,0.0422825293676538,0.966273472375254,0.990148207218207
"GTF2H4",517.47429502354,-0.273386315050727,0.320714191099479,-0.852429741613549,0.393975618676433,0.722296950713166
"STYXL1",508.562620301298,0.514375403018268,0.562550050277476,0.914363802411098,0.360525715425042,0.698254646022812
"CASP10",511.911765950356,-0.602106737824958,0.262818257204822,-2.29096237159703,0.0219655900577243,0.209742449852451
"PER3",530.921339210514,-1.19648396679186,0.677648794009539,-1.76564022155555,0.077456227588341,0.36927372786755
"POLR1E",491.975247351854,0.326300353059901,0.482552809167683,0.676196152754163,0.49891611488211,0.788009022253019
"RRAGD",528.918420735563,0.468826819278192,0.383006942981224,1.22406872217242,0.220926304015871,0.575916956166244
"WDR37",537.20125568025,-0.476432093639393,0.417240553685629,-1.14186430209361,0.253510429051282,0.606607812786746
"MICALL1",492.252983828475,0.908645920045969,0.397270095524104,2.2872245615347,0.022182719099707,0.210444587324294
"PXK",522.72860844102,1.66135075596196,0.389026248070518,4.27053640776653,1.95003382804065e-05,0.00544958333911168
"ANKS3",518.553840943823,-0.837930387349323,0.314486705109717,-2.66443819002457,0.00771170368620897,0.132957108434825
"TAPBPL",511.014040380045,0.129722806271287,0.406915509895619,0.318795433245007,0.749881641486107,0.911546101096831
"RABL2B",515.262710363203,-0.0592133711143817,0.395278265529683,-0.149801737859364,0.8809210382176,0.961872148262029
"USP53",518.699284871022,-0.560225760242765,0.405837680508949,-1.38041829812402,0.167457889440375,0.515450951016253
"TBL3",512.953996601546,0.348699679005242,0.277799394993435,1.25522116062738,0.209398485898445,0.564985133994841
"FHL1",522.891712997215,0.188317203365148,0.349264534845251,0.539182151570545,0.589761174654558,0.838925645212244
"ETFRF1",503.580675802055,-0.242898831748564,0.461161485458996,-0.52671100993355,0.598394288745342,0.843387402313157
"DCTN3",521.685939488186,0.463281181268114,0.225332488277009,2.05598928414879,0.0397835491075105,0.275216319801002
"ST3GAL4",540.923406855999,0.831731812720406,0.296906558162014,2.80132516394789,0.00508932099675911,0.11120466534465
"WWP2",513.760577007095,0.258188841443882,0.242143834324385,1.06626229886986,0.286305087093233,0.632942011849654
"N4BP2",493.337897330617,-1.24960847362307,0.485043569699056,-2.57628087802172,0.00998694829098176,0.147947404476506
"BRF1",527.264434238009,0.190809870957676,0.300301103192249,0.635395171477349,0.525170716459377,0.802681168391157
"SH3KBP1",513.309552819582,1.72465507480849,0.458920907627927,3.75806603304021,0.000171231698718468,0.0182998389809891
"FAM114A2",498.381446364581,0.179475716042426,0.322906040498355,0.555814055895123,0.578337975653292,0.832506642994385
"AC022400.9",526.319911257323,-0.399003529620234,0.393186253535899,-1.01479521736078,0.310203454026039,0.653736820316284
"EMILIN1",544.599793082166,1.44620524254199,0.454424486628361,3.18249849006208,0.00146010277108992,0.0610096075178224
"AIMP2",494.371217969441,0.821457037281147,0.425242808441748,1.93173645967413,0.0533920422183789,0.314311152640594
"BAZ2B",513.531421910791,-1.16353696620637,0.281423379715549,-4.13447158293112,3.55772269627365e-05,0.00750814592307269
"SNAPC4",510.740023961233,-0.408088383095982,0.271647428237349,-1.50227221271323,0.133026821888811,0.469005485547921
"BEND7",509.048890145478,-0.0592252519162037,0.289689024930444,-0.204444237852725,0.838006363329591,0.946272759941724
"SUMF1",516.208715517351,0.525046124411094,0.379509699506848,1.38348538942052,0.166516084215325,0.514585763156407
"MYD88",515.807893039925,0.18830042532969,0.469758037572464,0.400845563607079,0.688533830507237,0.889596830589057
"ISG20L2",498.346486239276,0.723717307209749,0.417298177897703,1.73429299609154,0.0828661095689047,0.378346501811367
"INPP5A",522.691274717009,0.174276624145302,0.314962090190178,0.553325716247538,0.580040394803929,0.83329070845469
"THUMPD3",509.034657357223,-0.0380707847990687,0.242115227832602,-0.157242421882654,0.875053796294563,0.959402255190129
"POLR2M",502.103931305144,-0.298245453296716,0.342630162478437,-0.870458838589512,0.384049704079451,0.715405214124313
"TMEM141",516.925451045595,-0.349658265267404,0.362508639779243,-0.964551535876044,0.33476948370008,0.677193709670059
"PDS5B",507.74981178505,0.0557221590450747,0.32808364591204,0.169841318637425,0.865134931390677,0.95529213769083
"RNF168",506.851824965696,0.369446802979953,0.287910524853834,1.2832000607394,0.199421994719247,0.552949198301154
"NAA35",497.580219278514,-0.0447883895769683,0.248022629019455,-0.18058186768698,0.856695789372727,0.952658164297411
"ZFYVE27",520.890056297196,0.14646101472543,0.184859280602296,0.792283807706278,0.42819521098912,0.744806493283711
"ZNF629",513.776794593534,0.173182699700831,0.205459323446304,0.842905042204576,0.399281553341229,0.725865763363172
"PRPF40B",526.214897772581,-0.218123203191265,0.278714231459513,-0.782605186857672,0.433858994666411,0.748933022418981
"SERTAD2",523.282187277786,-0.829995657367437,0.436690478156859,-1.90064977113905,0.0573479017269424,0.323335886909565
"PTPMT1",508.118026001967,0.504682412673611,0.252231127956013,2.00087283739865,0.0454060954564462,0.292428668412082
"UBIAD1",498.242788956092,0.631011812349875,0.38718706177989,1.62973372469919,0.103157786388986,0.417539843330218
"SPI1",500.267645528492,0.376333854035353,0.377745956284942,0.996261767396594,0.319122974949546,0.662237769275433
"FAAP20",510.648166010996,-0.158469322858685,0.313828676286854,-0.50495488409044,0.613590524117924,0.851496597560899
"STAT4",522.303798565633,-2.04457418987035,0.572181306701394,-3.57329777454151,0.000352513503275005,0.0279634938788452
"PARL",491.603378582974,-0.306443784332461,0.333242973398733,-0.919580632734884,0.357791951346855,0.696355198875172
"NDUFAF6",506.136572238566,-0.0715939078293892,0.391783868103318,-0.182738273977399,0.855003383091968,0.952403046897127
"CDK17",503.688969462608,-0.169274688639094,0.444317638323084,-0.380976747351196,0.703220502668878,0.894991485758692
"ICE2",500.689916848156,-0.533633931962402,0.337357038209699,-1.58180761484721,0.113693496127077,0.435814592069612
"MUS81",517.1352727426,0.0754374355346625,0.25791663900872,0.292487665102181,0.769913789585056,0.91884367219298
"MRM3",505.918130691973,0.209565284812877,0.217690857545536,0.962673798871135,0.335711249440528,0.678421569778482
"IL11RA",526.917095160551,-0.864659917885534,0.576779653937996,-1.49911653780091,0.133843402008482,0.470966061267501
"ISY1",499.435627960439,0.24523388093288,0.360976626967511,0.679362215202237,0.49690838475027,0.787046987512493
"CUTC",493.455705231813,0.298356970141442,0.375281536482234,0.79502171339987,0.426600871619164,0.743829859635631
"POLR3GL",514.25326766634,0.0605956564194621,0.357409055414452,0.169541469365389,0.865370756620944,0.95529213769083
"ABHD13",495.645391486604,-0.0477704510683221,0.276989168012738,-0.172463246166093,0.863073353692303,0.954572521014323
"ZBED3",510.047635513942,-0.708051178555546,0.536239899871607,-1.32040002753446,0.18670149441982,0.537912226969234
"GPKOW",511.593424577633,0.406790913235117,0.260375094818221,1.56232651021833,0.118211089858391,0.445394555319794
"ZNF252P",507.256340333624,0.415863448009187,0.303521391811475,1.37012895706373,0.170646650041305,0.518139492400422
"TMTC4",519.432929357437,0.00718723004927856,0.388717745867982,0.0184895856329634,0.985248285607863,0.995156877356979
"BPNT1",508.002689241685,0.241832773686523,0.423593800325441,0.570907254782121,0.568062512947942,0.82648906674824
"MED22",503.693503180039,0.810984461207975,0.570415318749794,1.4217438321703,0.155100630533545,0.499220878511864
"PWWP2A",513.276713106869,-0.176151444903644,0.332281966616004,-0.530126406490214,0.596024291625882,0.842468587535965
"COG6",501.551788304612,-0.243651604037118,0.204045517349878,-1.1941041744099,0.232437220533747,0.588213716531826
"HINFP",518.088360038236,0.163679293588541,0.327690101191549,0.499494165351254,0.617431296163625,0.853020982408349
"TMEM64",494.714489532371,-0.0347031792900547,0.369869713726933,-0.0938254147396219,0.925247842693473,0.975830706377953
"AL157935.3",518.80463610231,-0.846634748604589,0.549298164122803,-1.54130270935206,0.123243129807823,0.45506199465589
"RASA1",501.305237540868,-0.281705933724162,0.264809400596899,-1.0638063946717,0.287416413878393,0.634172373237237
"TMEM106B",508.178177059933,0.154500137926875,0.275240013511349,0.561328768865595,0.57457343303899,0.830094304646971
"SMO",519.41953715843,-0.099707866767163,0.574135049299378,-0.173666225200565,0.862127782505278,0.954344592602314
"NUGGC",505.954270372432,-1.51936306762278,0.711361027345958,-2.13585367937772,0.0326913421601064,0.250571832613884
"MRPL36",498.09895854789,0.531429249667838,0.264705188004571,2.00762687604998,0.0446829563818161,0.290925165541279
"KANTR",524.707901128799,-1.42602436918005,0.464326263487529,-3.07116887696436,0.00213222515908148,0.0729947799839968
"EIF4E3",493.264303596048,0.618238298234991,0.28669827525352,2.15640745549759,0.0310518630301125,0.244427129574143
"TTC31",527.761081766124,-0.69730162194977,0.39455481002521,-1.76731243475454,0.0771759184997048,0.368675333302888
"PHLPP1",520.462219955303,-0.467358686857398,0.453387561604089,-1.03081497252346,0.302627595606188,0.646656408773144
"LSM10",495.10831063387,0.36282394252332,0.31721700435096,1.14377204735816,0.252718185120765,0.605947119377081
"SSBP4",521.335853991578,-0.00667097788969058,0.301410295339645,-0.0221325482003638,0.982342223120894,0.994204922462654
"TRIAP1",494.874669225055,0.412772224151928,0.281336201644159,1.46718489031857,0.142325766099122,0.483663916103663
"ZFYVE1",527.040790003188,0.494265337018176,0.339601129386867,1.45542901435736,0.145550528838468,0.486979413364428
"SNX30",504.886403207126,0.124146398804037,0.345386685796507,0.359441761681518,0.719264637948191,0.902233093361842
"ADAM9",517.530577478261,2.10653784724093,0.489548516195017,4.30302161594495,1.68484405123348e-05,0.00507725685030374
"PLEKHB2",492.465251972492,0.0425663700281997,0.468291934907921,0.0908970811905385,0.927574369465565,0.976788775121899
"GTPBP10",501.833737154973,-0.294570347399584,0.386642218754032,-0.761868034869154,0.446138769626042,0.75813123710176
"SUCLA2",503.652000630666,0.568163498414979,0.329133186629696,1.72624190296013,0.0843039024032833,0.381884051974517
"FBXO34",504.824867506247,0.11839305632502,0.339948853645448,0.348267261546642,0.727639478149464,0.904682508177517
"FTSJ1",499.126709697299,-0.0245824771547387,0.383668756958731,-0.0640721369902499,0.948912787707342,0.984398854872554
"DCP2",497.185453068059,0.117850403958736,0.309002412779349,0.38138991504539,0.702913943180752,0.894851959431086
"ELF3-AS1",532.327852448345,0.465728256634815,0.517389191932132,0.900150725792329,0.368040044313836,0.704639211413011
"DRAM2",504.265107970851,-0.186845413637706,0.23027350059164,-0.811406493398698,0.417132271390221,0.737467722241978
"SPHK2",523.691272889048,-0.462858922624825,0.489079948016121,-0.946387036521007,0.343951214948551,0.684809209103713
"CDA",506.358183874187,-0.567857462970714,0.335145110520561,-1.69436296441471,0.0901963326037835,0.395932927111711
"CHN2",520.000911363494,-0.532915074759151,0.428948456378078,-1.24237555080379,0.214098032011863,0.569681153266575
"DENND1A",510.245563250599,0.538477865623668,0.276048431891806,1.95066446106355,0.0510969736109541,0.308097194951836
"PUS7L",486.687805800381,-0.742433120936145,0.410619237417511,-1.80808168074515,0.0705937889029769,0.353394573880537
"BLZF1",490.032223587884,-0.215375443602216,0.344765264177504,-0.624701691210194,0.532166862949931,0.805692511723688
"WDR60",520.047697258825,-0.291489315270758,0.418202218937027,-0.697005663938505,0.485799249222102,0.781736912345574
"MRPL23",517.793539653868,-0.565918036111722,0.400801897854901,-1.41196446209593,0.157960425399945,0.502771327275272
"TANGO2",515.777994179923,0.934761519755595,0.463803626016613,2.01542520868975,0.0438601153028493,0.288797726038351
"MEX3C",495.649223839675,0.535269177420087,0.323092712246438,1.65670458395178,0.0975792157969991,0.408552421548858
"METTL5",485.105632856292,0.00910349795366407,0.338692337418748,0.0268783699774371,0.978556745541535,0.993877432937464
"DCHS1",518.803746147015,-0.182088012861891,0.434704230434378,-0.418877940709111,0.675305339451855,0.883102247670223
"KIAA2026",498.906474856079,-0.395978688639693,0.252255015642129,-1.5697554620736,0.116472012738304,0.441724612459735
"GOLT1B",513.724483662088,-0.239942741186898,0.591753691397446,-0.405477388100893,0.685126636228174,0.887922084692721
"GPSM2",514.812399165231,-0.908588250223091,0.763156885867974,-1.19056548797265,0.233824206867088,0.589650748884456
"UNC119",512.709784935994,0.408714323686338,0.387993728383963,1.05340445936763,0.292155661255786,0.638289280014474
"LOXL4",486.817201410016,4.00822580829107,1.2098748788176,3.31292588883924,0.000923254409806738,0.0470718578602383
"FRA10AC1",495.0221458017,-0.512697584517367,0.320078925566686,-1.60178488355539,0.109203186919737,0.429314128651642
"LZTS2",517.642122980593,-0.0303453765756588,0.235927723851492,-0.128621495092963,0.897657156962587,0.967607291795722
"RIPOR3",533.083127924372,-0.678004784693711,0.600179642020571,-1.1296697475628,0.258615409280635,0.60993579056822
"SMG1P7",526.698550677024,-0.893874175912381,0.5739429284146,-1.55742693508138,0.119369155288914,0.447319073269672
"NFE2L3",525.73327299683,-0.84674300642312,0.522120260974732,-1.621739414675,0.104859155637422,0.420951563396846
"MRGBP",507.529936373387,-0.153397389379364,0.199251239330698,-0.769869185730736,0.441377494245582,0.754745069234375
"MT-TS2",513.181281240117,-1.32399454711422,0.533381023383212,-2.48226781432189,0.0130549115888898,0.164265272460355
"HMBS",497.077235227125,0.0781721074209304,0.296563920165124,0.263592777494325,0.792093724483198,0.928011138581981
"CLN8",510.287840956282,-0.312216197214286,0.301035848147101,-1.03713959362648,0.299670805135133,0.644243928202828
"UCK2",491.495745356176,0.600476527093254,0.421668420291716,1.42404908263663,0.1544322642702,0.498295860250197
"FADS3",495.995135890468,-0.0184137754825909,0.360076046112451,-0.0511385738690329,0.95921509868721,0.988199599908124
"DDX58",504.663388157133,0.0206651972511212,0.331965809542353,0.062250980845317,0.950362964336646,0.985106400237538
"TMCO3",513.625930100672,1.41989485712499,0.400933335824689,3.54147368216309,0.000397898550489563,0.0300435702048696
"SGMS2",478.252891425796,0.516210409353645,0.456692406007354,1.13032404866687,0.258339704734673,0.609696755004461
"SGF29",514.527510208067,-0.771523175216217,0.35908234045562,-2.14859682110035,0.0316663739034445,0.247395400992609
"ENAH",483.662213315369,0.389003205258517,0.417867619394057,0.930924501454801,0.351892619392898,0.690419844623133
"HDAC8",508.023015854686,-0.248671335369024,0.216703379637758,-1.14751941471657,0.251167013832561,0.604531931854623
"AC244197.3",533.821323089204,-2.00304276550357,0.916688418836926,-2.18508571106962,0.0288825627303806,0.236612476346347
"NDUFA3",500.594341390405,-0.439524799962101,0.269880408097321,-1.62859098613636,0.103399633718161,0.418112707579234
"RNF144B",497.884476154836,-0.177276813122837,0.343312551792726,-0.516371487721973,0.605594975670158,0.847244771134961
"SLC39A6",479.930893114994,0.146467480319248,0.409880357411831,0.357342033280418,0.720835766391239,0.902664055045581
"NR2F1",523.663260723462,0.556635318166463,0.335924241862236,1.65702634344187,0.0975141491935478,0.408481380742419
"SRD5A2",508.355530104676,-0.759379469773282,0.802773459854645,-0.945944911919211,0.344176684555238,0.685045189352241
"MSI2",501.730737764103,0.279502183952542,0.364964359571111,0.765834187976602,0.443774969023516,0.75627274696515
"LINC01128",488.393144723994,0.26656928398859,0.501474079613567,0.531571410817497,0.595022869997144,0.841787310406757
"DNASE1L1",514.960849245536,-0.481541252656704,0.403885102941097,-1.19227287451336,0.233154266966853,0.58905301381027
"ZNF264",498.112026123081,0.0744798201632603,0.278434988395421,0.267494471842337,0.789088469983504,0.927155130057228
"PPP1R8",500.31575001239,0.989011754987198,0.408506905603211,2.42104048039726,0.0154761537815141,0.179055125499933
"POLL",511.281920591701,-0.172511621675531,0.282664538186006,-0.610305143979576,0.541659690049374,0.812465116834718
"CFAP44",518.815233433079,-0.976458103660204,0.490362711831945,-1.99129762540927,0.0464481763750047,0.295578932198641
"OXR1",494.267110206244,0.378098427668592,0.385144507979224,0.98170535950882,0.326245024276266,0.670901674909634
"TMEM134",502.728888851473,-0.582073088491972,0.275403192574365,-2.11353064955773,0.0345553745428906,0.257535630030877
"VEGFB",519.653073542207,-0.241976815882507,0.320613186176202,-0.754731328328843,0.45041020508146,0.760044427036245
"VPS18",499.818472352484,0.6697678760609,0.264021487465262,2.53679305609178,0.0111873064112474,0.154477365729485
"MERTK",506.384271806274,0.125529081588717,0.368266073346425,0.340865180569139,0.733205078557594,0.90659397068268
"SIGIRR",509.165025573316,0.23413970001204,0.340637088315208,0.687358212137427,0.491857023962439,0.784466033358095
"ABL2",501.204659597511,-0.0479084424589904,0.218913617540492,-0.218846333075323,0.826769753008397,0.941973984976149
"IRF2BP1",509.467643582177,0.0852172748436156,0.249736298397615,0.341229029942366,0.732931170621393,0.906351318543233
"NECAP2",508.523078577327,1.13685337882144,0.372957326161127,3.04821302351971,0.00230206673805309,0.0754128366688501
"TIFA",495.994101415416,-0.100793801404881,0.421725372189063,-0.239003408501812,0.811102939725139,0.935762799190196
"DYRK1A",505.466183602663,-0.0544429945394342,0.768817808323189,-0.0708139092903893,0.943545861604091,0.983063918071169
"CDK2AP1",508.904598390336,0.124572314491507,0.39028079166166,0.31918638363197,0.749585181662771,0.911546101096831
"AC241952.2",519.00061697611,-0.721182842560742,0.448986876789192,-1.60624481436537,0.108220130351988,0.426939425752093
