"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"THEM6",431.706767707221,0.4434278769535,0.349059487052395,1.27035045143162,0.203959824437339,0.930125435407992
"CABLES1",424.234254185427,0.142015985033515,0.40826814948515,0.347849777683137,0.727953004110726,0.996417816814076
"SPIN3",431.587971437092,-0.0801574095679537,0.361453850318037,-0.2217638835426,0.824497696158113,0.996417816814076
"ARHGAP4",425.572188255216,0.1748312834711,0.357930929583542,0.488449779052397,0.625231289832728,0.996417816814076
"CHMP6",416.096856648741,-0.171883106700472,0.301926726790393,-0.569287484177574,0.569161059077634,0.994443384293979
"USE1",416.740507122178,-0.0594448025849434,0.210966679406576,-0.281773419158676,0.778117253854992,0.996417816814076
"SOWAHB",420.948762079968,-0.307197703386862,0.480960092646067,-0.638717656795126,0.523006624123302,0.99040814367672
"ITGAX",402.910298802241,-0.177405301028861,0.510600561312821,-0.34744439092023,0.728257488852043,0.996417816814076
"FAM241A",409.958957789402,-0.177375564925948,0.313149172695969,-0.566425143004158,0.571104806754356,0.994830524142279
"SOCS4",410.024556769058,-0.0469828832018547,0.331347602098448,-0.141793339997962,0.887243244828316,0.996417816814076
"PIGQ",426.50246702841,0.0475713551181584,0.338554585912259,0.140513102163345,0.888254601160865,0.996417816814076
"RUSC1-AS1",429.994476566018,0.0846317734002996,0.44125733746792,0.191796863675842,0.847901327781338,0.996417816814076
"LEMD3",415.641287835148,-0.198732270464375,0.272243116418652,-0.729980882817868,0.465401870153057,0.988133333204232
"GSTA2",431.893095321837,-3.28206837788704,1.58256136159639,-2.07389644252169,0.0380889295187627,0.740198299529698
"ADORA2A-AS1",423.396743999698,-0.694598207933513,0.657222451589706,-1.05686926284,0.290571258193861,0.955211786925935
